operacion;estado;sub;fecha;asesor
1888075;INVESTIGACION;SEGUNDO BARRIDO;20211001;CEGROUP.BARRIDO2
4300340;RENUENTE;NO CONTESTA;20220129;CEGROUP.RENUENTES
4673164;RENUENTE;NO CONTESTA;20220208;CEGROUP.RENUENTES
917544;INVESTIGACION;SEGUNDO BARRIDO;20211214;CEGROUP.BARRIDO2
5011956;INVESTIGACION;SEGUNDO BARRIDO;20210831;CEGROUP.BARRIDO2
4579492;RENUENTE;NO CONTESTA;20220126;CEGROUP.RENUENTES
4562208;INVESTIGACION;SEGUNDO BARRIDO;20210726;CEGROUP.BARRIDO2
2170996;RENUENTE;NO CONTESTA;20220129;CEGROUP.RENUENTES
5427489;RENUENTE;NO CONTESTA;20220210;CEGROUP.RENUENTES
5281127;RENUENTE;MENSAJE EXTERNO;20220126;CEGROUP.RENUENTES
2160686;INVESTIGACION;PRIMER BARRIDO;20211125;CEGROUP.BARRIDO1
3177393;INVESTIGACION;SEGUNDO BARRIDO;20210715;CEGROUP.BARRIDO2
4795039;RENUENTE;NO CONTESTA;20220203;CEGROUP.RENUENTES
4645008;ACUERDO;CUOTAS FIJAS;20220210;MAITEE.VERA
917588;INVESTIGACION;PRIMER BARRIDO;20220126;CEGROUP.BARRIDO1
808499;RENUENTE;MENSAJE EXTERNO;20220202;CEGROUP.RENUENTES
5368979;INVESTIGACION;PRIMER BARRIDO;20220117;CEGROUP.BARRIDO1
4669614;RENUENTE;NUMERO EQUIVOCADO;20220210;CEGROUP.RENUENTES
4407355;INVESTIGACION;PRIMER BARRIDO;20211123;CEGROUP.BARRIDO1
4789835;RENUENTE;NO CONTESTA;20220203;CEGROUP.RENUENTES
3013696;RENUENTE;NO CONTESTA;20220209;CEGROUP.RENUENTES
4365392;INVESTIGACION;PRIMER BARRIDO;20210913;CEGROUP.BARRIDO1
369461;INVESTIGACION;PRIMER BARRIDO;20220126;CEGROUP.BARRIDO1
4093968;INVESTIGACION;PRIMER BARRIDO;20211008;CEGROUP.BARRIDO1
3705718;RENUENTE;NO CONTESTA;20220210;CEGROUP.RENUENTES
4211577;INVESTIGACION;SEGUNDO BARRIDO;20210929;CEGROUP.BARRIDO2
5327883;ACUERDO;INCUMPLIDO;20220211;YULI.BONILLA
4638198;INVESTIGACION;PRIMER BARRIDO;20211023;CEGROUP.BARRIDO1
4521662;RENUENTE;NO CONTESTA;20220207;CEGROUP.RENUENTES
5179047;INVESTIGACION;PRIMER BARRIDO;20220118;CEGROUP.BARRIDO1
5207482;RENUENTE;NO CONTESTA;20220209;CEGROUP.RENUENTES
905826;RENUENTE;MENSAJE EXTERNO;20220211;CEGROUP.RENUENTES
1912303;INVESTIGACION;SEGUNDO BARRIDO;20210723;CEGROUP.BARRIDO2
4212614;INVESTIGACION;SEGUNDO BARRIDO;20210730;CEGROUP.BARRIDO2
4278258;INVESTIGACION;PRIMER BARRIDO;20220131;CEGROUP.BARRIDO1
917189;RENUENTE;NO CONTESTA;20220205;CEGROUP.RENUENTES
4212859;INVESTIGACION;SEGUNDO BARRIDO;20211102;CEGROUP.BARRIDO2
170526;INVESTIGACION;SEGUNDO BARRIDO;20210522;CEGROUP.BARRIDO2
5423670;RENUENTE;NO CONTESTA;20220208;CEGROUP.RENUENTES
4489137;INVESTIGACION;PRIMER BARRIDO;20211029;CEGROUP.BARRIDO1
4991612;INVESTIGACION;PRIMER BARRIDO;20220205;CEGROUP.BARRIDO2
2890313;INVESTIGACION;SEGUNDO BARRIDO;20210929;CEGROUP.BARRIDO2
191891;INVESTIGACION;PRIMER BARRIDO;20211123;CEGROUP.BARRIDO1
5363519;RENUENTE;NO CONTESTA;20220209;CEGROUP.RENUENTES
4276636;INVESTIGACION;PRIMER BARRIDO;20211023;CEGROUP.BARRIDO1
4951694;RENUENTE;SIN INTENSION DE PAGO;20220208;CEGROUP.RENUENTES
5036025;RENUENTE;NO CONTESTA;20220209;CEGROUP.RENUENTES
5379069;RENUENTE;NO CONTESTA;20220211;CEGROUP.RENUENTES
5060919;RENUENTE;NO CONTESTA;20220126;CEGROUP.RENUENTES
4068646;RENUENTE;MENSAJE EXTERNO;20220201;CEGROUP.RENUENTES
3777991;RENUENTE;SIN INTENSION DE PAGO;20220203;CEGROUP.RENUENTES
4407409;RENUENTE;NO CONTESTA;20220131;CEGROUP.RENUENTES
3053750;INVESTIGACION;PRIMER BARRIDO;20220205;CEGROUP.BARRIDO2
917070;INVESTIGACION;PRIMER BARRIDO;20211023;CEGROUP.BARRIDO1
4342253;INVESTIGACION;PRIMER BARRIDO;20220205;CEGROUP.BARRIDO2
2955359;INVESTIGACION;PRIMER BARRIDO;20211023;CEGROUP.BARRIDO1
4870638;INVESTIGACION;SEGUNDO BARRIDO;20210920;CEGROUP.BARRIDO2
5151551;RENUENTE;NO CONTESTA;20220207;CEGROUP.RENUENTES
4320774;RENUENTE;SIN INTENSION DE PAGO;20220211;CEGROUP.RENUENTES
3545804;RENUENTE;SIN INTENSION DE PAGO;20220207;CEGROUP.RENUENTES
3406103;INVESTIGACION;SEGUNDO BARRIDO;20220125;CEGROUP.BARRIDO2
4382876;ACUERDO;CUOTAS PARCIALES;20220209;ALEXIS.CONTRERAS
5271794;INVESTIGACION;PRIMER BARRIDO;20220117;CEGROUP.BARRIDO1
214112;RENUENTE;NO CONTESTA;20220209;CEGROUP.RENUENTES
3574546;RENUENTE;MENSAJE EXTERNO;20220119;CEGROUP.RENUENTES
1853084;INVESTIGACION;PRIMER BARRIDO;20220126;CEGROUP.BARRIDO1
3635918;INVESTIGACION;PRIMER BARRIDO;20220126;CEGROUP.BARRIDO1
3244802;RENUENTE;NO CONTESTA;20220118;CEGROUP.RENUENTES
4991124;INVESTIGACION;SEGUNDO BARRIDO;20211102;CEGROUP.BARRIDO2
4855665;INVESTIGACION;SEGUNDO BARRIDO;20211206;CEGROUP.BARRIDO2
3613430;INVESTIGACION;DATOS EXTERNOS SUPER GIROS;20220129;SUPERGIROS1
4092067;INVESTIGACION;SEGUNDO BARRIDO;20220114;CEGROUP.BARRIDO2
2439330;RENUENTE;MENSAJE EXTERNO;20220209;CEGROUP.RENUENTES
4444512;RENUENTE;SIN INTENSION DE PAGO;20220203;CEGROUP.RENUENTES
4741157;RENUENTE;MENSAJE EXTERNO;20220126;CEGROUP.RENUENTES
5006167;RENUENTE;NO CONTESTA;20220209;CEGROUP.RENUENTES
917547;INVESTIGACION;PRIMER BARRIDO;20220211;CEGROUP.BARRIDO1
5066201;RENUENTE;NO CONTESTA;20220127;CEGROUP.RENUENTES
4334238;INVESTIGACION;PRIMER BARRIDO;20210913;CEGROUP.BARRIDO1
917334;RENUENTE;SIN INTENSION DE PAGO;20220129;CEGROUP.RENUENTES
4535312;INVESTIGACION;SEGUNDO BARRIDO;20220125;CEGROUP.BARRIDO2
3639927;INVESTIGACION;SEGUNDO BARRIDO;20210916;CEGROUP.BARRIDO2
103604;RENUENTE;INTENSION DE PAGO;20220211;CEGROUP.BARRIDO1
4212744;INVESTIGACION;SEGUNDO BARRIDO;20210730;CEGROUP.BARRIDO2
5178091;RENUENTE;NO CONTESTA;20220127;CEGROUP.RENUENTES
5164325;ACUERDO;CONDONACION CAPITAL;20220128;ALEXIS.CONTRERAS
1675059;RENUENTE;SIN INTENSION DE PAGO;20220209;CEGROUP.RENUENTES
482289;INVESTIGACION;SEGUNDO BARRIDO;20211001;CEGROUP.BARRIDO2
2902789;INVESTIGACION;PRIMER BARRIDO;20210913;CEGROUP.BARRIDO1
1741519;ACUERDO;CUOTAS PARCIALES;20220209;FARIDE.VERA
4631216;RENUENTE;SIN INTENSION DE PAGO;20220202;CEGROUP.RENUENTES
4413726;INVESTIGACION;PRIMER BARRIDO;20220129;CEGROUP.BARRIDO1
3567126;INVESTIGACION;PRIMER BARRIDO;20211008;CEGROUP.BARRIDO1
2713265;RENUENTE;SIN INTENSION DE PAGO;20220204;CEGROUP.RENUENTES
2287824;INVESTIGACION;PRIMER BARRIDO;20211214;CEGROUP.BARRIDO1
4388457;RENUENTE;NO CONTESTA;20220118;CEGROUP.RENUENTES
1007981;INVESTIGACION;SEGUNDO BARRIDO;20210716;CEGROUP.BARRIDO2
3154388;INVESTIGACION;PRIMER BARRIDO;20220126;CEGROUP.BARRIDO1
5331962;INVESTIGACION;SEGUNDO BARRIDO;20210830;CEGROUP.BARRIDO2
2808718;RENUENTE;SIN INTENSION DE PAGO;20220209;CEGROUP.RENUENTES
4945537;INVESTIGACION;SEGUNDO BARRIDO;20211206;CEGROUP.BARRIDO2
2420379;RENUENTE;SIN INTENSION DE PAGO;20220209;CEGROUP.RENUENTES
4776657;RENUENTE;SIN INTENSION DE PAGO;20220126;CEGROUP.RENUENTES
3701654;RENUENTE;SIN INTENSION DE PAGO;20220203;CEGROUP.RENUENTES
1840019;RENUENTE;MENSAJE EXTERNO;20220204;CEGROUP.RENUENTES
4324457;INVESTIGACION;SEGUNDO BARRIDO;20210830;CEGROUP.BARRIDO2
4214132;INVESTIGACION;SEGUNDO BARRIDO;20211017;CEGROUP.BARRIDO2
3278329;INVESTIGACION;PRIMER BARRIDO;20210826;CEGROUP.BARRIDO1
3342668;RENUENTE;MENSAJE EXTERNO;20220209;CEGROUP.RENUENTES
4098635;RENUENTE;NO CONTESTA;20220209;CEGROUP.RENUENTES
4652815;RENUENTE;NO CONTESTA;20220126;CEGROUP.RENUENTES
4251484;ACUERDO;INCUMPLIDO;20220211;FARIDE.VERA
1012080;RENUENTE;NUMERO EQUIVOCADO;20220207;CEGROUP.RENUENTES
4553899;INVESTIGACION;SEGUNDO BARRIDO;20210522;CEGROUP.BARRIDO2
2136103;INVESTIGACION;PRIMER BARRIDO;20210930;CEGROUP.BARRIDO1
4446770;INVESTIGACION;PRIMER BARRIDO;20210913;CEGROUP.BARRIDO1
2412695;INVESTIGACION;SEGUNDO BARRIDO;20211025;CEGROUP.BARRIDO2
2200380;INVESTIGACION;PRIMER BARRIDO;20220126;CEGROUP.BARRIDO1
3574600;INVESTIGACION;SEGUNDO BARRIDO;20210916;CEGROUP.BARRIDO2
3125147;INVESTIGACION;PRIMER BARRIDO;20211023;CEGROUP.BARRIDO1
2776400;RENUENTE;SIN INTENSION DE PAGO;20220209;CEGROUP.RENUENTES
5444668;ACUERDO;CUOTAS PARCIALES;20220210;YULI.BONILLA
4999062;RENUENTE;SIN INTENSION DE PAGO;20220210;CEGROUP.RENUENTES
3839874;INVESTIGACION;SEGUNDO BARRIDO;20210830;CEGROUP.BARRIDO2
3903552;ACUERDO;CUOTAS PARCIALES;20220202;ALEXA.BARRIOS
4661062;RENUENTE;SIN INTENSION DE PAGO;20220126;CEGROUP.RENUENTES
4863240;INVESTIGACION;PRIMER BARRIDO;20211213;CEGROUP.BARRIDO1
3170142;INVESTIGACION;SEGUNDO BARRIDO;20210715;CEGROUP.BARRIDO2
2192176;INVESTIGACION;SEGUNDO BARRIDO;20210522;CEGROUP.BARRIDO2
3350774;INVESTIGACION;PRIMER BARRIDO;20211023;CEGROUP.BARRIDO1
4398773;RENUENTE;NO CONTESTA;20220127;CEGROUP.RENUENTES
4719882;RENUENTE;NO CONTESTA;20220126;CEGROUP.RENUENTES
5208992;RENUENTE;NO CONTESTA;20220210;CEGROUP.RENUENTES
2873381;INVESTIGACION;PRIMER BARRIDO;20220201;CEGROUP.BARRIDO1
4713150;RENUENTE;SIN INTENSION DE PAGO;20220127;CEGROUP.RENUENTES
3942844;INVESTIGACION;PRIMER BARRIDO;20211023;CEGROUP.BARRIDO1
3955770;RENUENTE;NO CONTESTA;20220129;CEGROUP.RENUENTES
3770529;INVESTIGACION;PRIMER BARRIDO;20210913;CEGROUP.BARRIDO1
2379191;RENUENTE;NO CONTESTA;20220209;CEGROUP.RENUENTES
3400663;RENUENTE;MENSAJE EXTERNO;20220119;CEGROUP.RENUENTES
3276112;INVESTIGACION;SEGUNDO BARRIDO;20210715;CEGROUP.BARRIDO2
5096194;INVESTIGACION;SEGUNDO BARRIDO;20220126;CEGROUP.BARRIDO2
4234561;RENUENTE;NO CONTESTA;20220119;CEGROUP.RENUENTES
4008925;RENUENTE;SIN INTENSION DE PAGO;20220203;CEGROUP.RENUENTES
4923910;INVESTIGACION;PRIMER BARRIDO;20211015;CEGROUP.BARRIDO1
4157493;RENUENTE;SIN INTENSION DE PAGO;20220207;CEGROUP.RENUENTES
3091745;RENUENTE;SIN INTENSION DE PAGO;20220209;CEGROUP.RENUENTES
2794954;INVESTIGACION;SEGUNDO BARRIDO;20211025;CEGROUP.BARRIDO2
2098959;INVESTIGACION;PRIMER BARRIDO;20211209;CEGROUP.BARRIDO1
4981488;RENUENTE;NO CONTESTA;20220207;CEGROUP.RENUENTES
2517834;INVESTIGACION;SEGUNDO BARRIDO;20211206;CEGROUP.BARRIDO2
3487581;RENUENTE;SIN INTENSION DE PAGO;20220131;CEGROUP.RENUENTES
3335703;INVESTIGACION;SEGUNDO BARRIDO;20210714;CEGROUP.BARRIDO2
5130902;ACUERDO;INCUMPLIDO;20220211;YULI.BONILLA
4199944;RENUENTE;MENSAJE EXTERNO;20220203;CEGROUP.RENUENTES
4097085;RENUENTE;NO CONTESTA;20220209;CEGROUP.RENUENTES
4977684;INVESTIGACION;SEGUNDO BARRIDO;20211017;CEGROUP.BARRIDO2
4631566;ACUERDO;CUOTAS FIJAS;20220207;RUBI.CARDENAS
2380524;INVESTIGACION;SEGUNDO BARRIDO;20210714;CEGROUP.BARRIDO2
4480432;INVESTIGACION;PRIMER BARRIDO;20210913;CEGROUP.BARRIDO1
3034802;INVESTIGACION;SEGUNDO BARRIDO;20210726;CEGROUP.BARRIDO2
1978229;ILOCALIZADO;ILOCALIZADO;20201204;CEGROUP.JURIDICO
3621653;INVESTIGACION;SEGUNDO BARRIDO;20210830;CEGROUP.BARRIDO2
2879296;INVESTIGACION;PRIMER BARRIDO;20220126;CEGROUP.BARRIDO1
1729298;INVESTIGACION;PRIMER BARRIDO;20211023;CEGROUP.BARRIDO1
5293023;INVESTIGACION;PRIMER BARRIDO;20220117;CEGROUP.BARRIDO1
5123753;RENUENTE;NO CONTESTA;20220131;CEGROUP.RENUENTES
2459779;INVESTIGACION;PRIMER BARRIDO;20211023;CEGROUP.BARRIDO1
4255677;INVESTIGACION;SEGUNDO BARRIDO;20211025;CEGROUP.BARRIDO2
2990882;INVESTIGACION;SEGUNDO BARRIDO;20210726;CEGROUP.BARRIDO2
3195085;INVESTIGACION;PRIMER BARRIDO;20220129;CEGROUP.BARRIDO1
2553683;INVESTIGACION;SEGUNDO BARRIDO;20220205;CEGROUP.BARRIDO2
5300818;RENUENTE;MENSAJE EXTERNO;20220127;CEGROUP.RENUENTES
911186;INVESTIGACION;PRIMER BARRIDO;20211001;CEGROUP.BARRIDO1
4661666;RENUENTE;NO CONTESTA;20220126;CEGROUP.RENUENTES
4419811;INVESTIGACION;SEGUNDO BARRIDO;20211025;CEGROUP.BARRIDO2
4976707;INVESTIGACION;PRIMER BARRIDO;20211001;CEGROUP.BARRIDO1
4572536;RENUENTE;MENSAJE EXTERNO;20220126;CEGROUP.RENUENTES
4812965;RENUENTE;FALLECIDO;20220129;CEGROUP.FALLECIDO
3870272;RENUENTE;SIN INTENSION DE PAGO;20220208;CEGROUP.RENUENTES
5099637;RENUENTE;NO CONTESTA;20220209;CEGROUP.RENUENTES
2756257;RENUENTE;NO CONTESTA;20220203;CEGROUP.RENUENTES
4496881;RENUENTE;SIN INTENSION DE PAGO;20220203;CEGROUP.RENUENTES
4202157;RENUENTE;NO CONTESTA;20220119;CEGROUP.RENUENTES
4023078;INVESTIGACION;PRIMER BARRIDO;20220125;CEGROUP.BARRIDO1
3956383;RENUENTE;NO CONTESTA;20220129;CEGROUP.RENUENTES
3701724;RENUENTE;SIN INTENSION DE PAGO;20220129;CEGROUP.RENUENTES
4297848;INVESTIGACION;PRIMER BARRIDO;20211011;CEGROUP.BARRIDO1
3873500;INVESTIGACION;PRIMER BARRIDO;20211214;CEGROUP.BARRIDO1
4802824;INVESTIGACION;PRIMER BARRIDO;20210913;CEGROUP.BARRIDO1
5133581;RENUENTE;SIN INTENSION DE PAGO;20220129;CEGROUP.RENUENTES
3423397;INVESTIGACION;SEGUNDO BARRIDO;20210714;CEGROUP.BARRIDO2
4054619;RENUENTE;SIN INTENSION DE PAGO;20220208;FARIDE.VERA
3667823;INVESTIGACION;SEGUNDO BARRIDO;20210706;CEGROUP.BARRIDO2
906144;INVESTIGACION;PRIMER BARRIDO;20210826;CEGROUP.BARRIDO1
4005394;RENUENTE;SIN INTENSION DE PAGO;20220209;CEGROUP.RENUENTES
3157070;INVESTIGACION;PRIMER BARRIDO;20211007;CEGROUP.BARRIDO1
3549534;INVESTIGACION;PRIMER BARRIDO;20210826;CEGROUP.BARRIDO1
4922580;RENUENTE;NO CONTESTA;20220126;CEGROUP.RENUENTES
4242982;ACUERDO;CUOTAS PARCIALES;20220126;MAYRA.RUIZ
3943204;RENUENTE;MENSAJE EXTERNO;20220129;CEGROUP.RENUENTES
4704770;INVESTIGACION;SEGUNDO BARRIDO;20211102;CEGROUP.BARRIDO2
5184978;RENUENTE;NO CONTESTA;20220127;CEGROUP.RENUENTES
4301767;INVESTIGACION;DATOS EXTERNOS SUPER GIROS;20220209;SUPERGIROS1
3528574;INVESTIGACION;SEGUNDO BARRIDO;20210714;CEGROUP.BARRIDO2
1706501;RENUENTE;SIN INTENSION DE PAGO;20220119;CEGROUP.RENUENTES
4941876;ACUERDO;CUOTAS FIJAS;20220210;PAULA.MEDINA
4577910;INVESTIGACION;SEGUNDO BARRIDO;20220125;CEGROUP.BARRIDO2
2104212;INVESTIGACION;PRIMER BARRIDO;20220125;CEGROUP.BARRIDO1
3237905;RENUENTE;NO CONTESTA;20220119;CEGROUP.RENUENTES
3358547;INVESTIGACION;SEGUNDO BARRIDO;20210731;CEGROUP.BARRIDO2
4812933;RENUENTE;SIN INTENSION DE PAGO;20220126;CEGROUP.RENUENTES
3587548;RENUENTE;SIN INTENSION DE PAGO;20220129;CEGROUP.RENUENTES
4021293;ACUERDO;CUOTAS FIJAS;20220131;NEIDY.FERNAN
5195176;RENUENTE;MENSAJE EXTERNO;20220209;CEGROUP.RENUENTES
4286166;INVESTIGACION;SEGUNDO BARRIDO;20210901;CEGROUP.BARRIDO2
3308650;RENUENTE;NO CONTESTA;20220209;CEGROUP.RENUENTES
482867;INVESTIGACION;SEGUNDO BARRIDO;20210522;CEGROUP.BARRIDO2
5130508;INVESTIGACION;SEGUNDO BARRIDO;20210830;CEGROUP.BARRIDO2
3664193;RENUENTE;NO CONTESTA;20220203;CEGROUP.RENUENTES
2264425;INVESTIGACION;SEGUNDO BARRIDO;20210916;CEGROUP.BARRIDO2
2814999;INVESTIGACION;SEGUNDO BARRIDO;20210522;CEGROUP.BARRIDO2
2662528;INVESTIGACION;PRIMER BARRIDO;20220207;CEGROUP.BARRIDO1
3378427;INVESTIGACION;PRIMER BARRIDO;20211213;CEGROUP.BARRIDO1
3108467;INVESTIGACION;SEGUNDO BARRIDO;20211025;CEGROUP.BARRIDO2
5408113;INVESTIGACION;SEGUNDO BARRIDO;20210830;CEGROUP.BARRIDO2
2441465;INVESTIGACION;PRIMER BARRIDO;20210913;CEGROUP.BARRIDO1
2217252;INVESTIGACION;PRIMER BARRIDO;20220126;CEGROUP.BARRIDO1
477919;INVESTIGACION;SEGUNDO BARRIDO;20220125;CEGROUP.BARRIDO2
3198334;ACUERDO;CUOTAS PARCIALES;20220117;MAYRA.RUIZ
4357985;RENUENTE;NO CONTESTA;20220207;CEGROUP.RENUENTES
4339698;INVESTIGACION;SEGUNDO BARRIDO;20211025;CEGROUP.BARRIDO2
5029721;INVESTIGACION;PRIMER BARRIDO;20220126;CEGROUP.BARRIDO1
3600660;ACUERDO;CUOTAS FIJAS;20220131;MAYRA.RUIZ
4817177;INVESTIGACION;PRIMER BARRIDO;20210911;CEGROUP.BARRIDO1
2258657;INVESTIGACION;SEGUNDO BARRIDO;20210929;CEGROUP.BARRIDO2
1016946;RENUENTE;NO CONTESTA;20220211;CEGROUP.RENUENTES
4725991;INVESTIGACION;SEGUNDO BARRIDO;20211025;CEGROUP.BARRIDO2
4629405;INVESTIGACION;PRIMER BARRIDO;20211214;CEGROUP.BARRIDO1
5340679;RENUENTE;SIN INTENSION DE PAGO;20220209;CEGROUP.RENUENTES
5373183;RENUENTE;NO CONTESTA;20220211;CEGROUP.RENUENTES
4802913;RENUENTE;SIN INTENSION DE PAGO;20220210;CEGROUP.RENUENTES
3663256;INVESTIGACION;SEGUNDO BARRIDO;20220125;CEGROUP.BARRIDO2
5270468;RENUENTE;NO CONTESTA;20220210;CEGROUP.RENUENTES
2555804;INVESTIGACION;PRIMER BARRIDO;20220119;CEGROUP.BARRIDO1
917556;INVESTIGACION;PRIMER BARRIDO;20211023;CEGROUP.BARRIDO1
3227636;RENUENTE;NO CONTESTA;20220119;CEGROUP.RENUENTES
2613626;INVESTIGACION;SEGUNDO BARRIDO;20211025;CEGROUP.BARRIDO2
2620431;INVESTIGACION;SEGUNDO BARRIDO;20210522;CEGROUP.BARRIDO2
2290864;RENUENTE;NO CONTESTA;20220119;CEGROUP.RENUENTES
4098615;INVESTIGACION;DATOS EXTERNOS SUPER GIROS;20220209;SUPERGIROS1
2339225;INVESTIGACION;SEGUNDO BARRIDO;20210714;CEGROUP.BARRIDO2
1017306;INVESTIGACION;SEGUNDO BARRIDO;20211017;CEGROUP.BARRIDO2
4600050;INVESTIGACION;PRIMER BARRIDO;20210913;CEGROUP.BARRIDO1
2075058;INVESTIGACION;PRIMER BARRIDO;20211209;CEGROUP.BARRIDO1
2851018;INVESTIGACION;PRIMER BARRIDO;20211008;CEGROUP.BARRIDO1
3387659;INVESTIGACION;SEGUNDO BARRIDO;20210714;CEGROUP.BARRIDO2
3490107;INVESTIGACION;SEGUNDO BARRIDO;20210830;CEGROUP.BARRIDO2
2256398;INVESTIGACION;PRIMER BARRIDO;20220127;CEGROUP.BARRIDO1
3349497;RENUENTE;SIN INTENSION DE PAGO;20220119;CEGROUP.RENUENTES
4647833;RENUENTE;NO CONTESTA;20220129;CEGROUP.RENUENTES
4508192;INVESTIGACION;SEGUNDO BARRIDO;20210721;CEGROUP.BARRIDO2
4353561;INVESTIGACION;PRIMER BARRIDO;20211009;CEGROUP.BARRIDO1
3014296;INVESTIGACION;SEGUNDO BARRIDO;20210913;CEGROUP.BARRIDO2
4541499;INVESTIGACION;SEGUNDO BARRIDO;20210728;CEGROUP.BARRIDO2
917151;INVESTIGACION;PRIMER BARRIDO;20211214;CEGROUP.BARRIDO1
3355944;INVESTIGACION;PRIMER BARRIDO;20220126;CEGROUP.BARRIDO1
2001995;INVESTIGACION;PRIMER BARRIDO;20211023;CEGROUP.BARRIDO1
1016660;INVESTIGACION;SEGUNDO BARRIDO;20210714;CEGROUP.BARRIDO2
3423692;INVESTIGACION;PRIMER BARRIDO;20211218;CEGROUP.BARRIDO1
2120686;RENUENTE;NO CONTESTA;20220209;CEGROUP.RENUENTES
5319419;RENUENTE;SIN INTENSION DE PAGO;20220127;CEGROUP.RENUENTES
2152574;INVESTIGACION;SEGUNDO BARRIDO;20210522;CEGROUP.BARRIDO2
4480527;ACUERDO;CUOTAS FIJAS;20220204;ANDREA.PUENTES
4982327;INVESTIGACION;SEGUNDO BARRIDO;20210911;CEGROUP.BARRIDO2
2927215;INVESTIGACION;SEGUNDO BARRIDO;20220125;CEGROUP.BARRIDO2
917356;INVESTIGACION;SEGUNDO BARRIDO;20211206;CEGROUP.BARRIDO2
5256474;INVESTIGACION;SEGUNDO BARRIDO;20220125;CEGROUP.BARRIDO2
4501725;RENUENTE;NO CONTESTA;20220127;CEGROUP.RENUENTES
532960;INVESTIGACION;PRIMER BARRIDO;20220126;CEGROUP.BARRIDO1
4293108;INVESTIGACION;SEGUNDO BARRIDO;20211025;CEGROUP.BARRIDO2
3633181;INVESTIGACION;SEGUNDO BARRIDO;20210706;CEGROUP.BARRIDO2
3333754;RENUENTE;SIN INTENSION DE PAGO;20220209;CEGROUP.RENUENTES
3724072;RENUENTE;NO CONTESTA;20220129;CEGROUP.RENUENTES
829842;RENUENTE;SIN INTENSION DE PAGO;20220210;CEGROUP.RENUENTES
3663557;INVESTIGACION;SEGUNDO BARRIDO;20210929;CEGROUP.BARRIDO2
4556628;RENUENTE;NO CONTESTA;20220129;CEGROUP.RENUENTES
4822131;INVESTIGACION;PRIMER BARRIDO;20211028;CEGROUP.BARRIDO1
1007539;INVESTIGACION;SEGUNDO BARRIDO;20210714;CEGROUP.BARRIDO2
2041497;RENUENTE;SIN INTENSION DE PAGO;20220129;CEGROUP.RENUENTES
2292936;INVESTIGACION;SEGUNDO BARRIDO;20210714;CEGROUP.BARRIDO2
2832621;INVESTIGACION;PRIMER BARRIDO;20220126;CEGROUP.BARRIDO1
4739913;RENUENTE;NO CONTESTA;20220127;CEGROUP.RENUENTES
4949909;INVESTIGACION;SEGUNDO BARRIDO;20211025;CEGROUP.BARRIDO2
3389975;INVESTIGACION;SEGUNDO BARRIDO;20210929;CEGROUP.BARRIDO2
2339984;RENUENTE;SIN INTENSION DE PAGO;20220129;CEGROUP.RENUENTES
4412795;INVESTIGACION;SEGUNDO BARRIDO;20210911;CEGROUP.BARRIDO2
5041077;INVESTIGACION;SEGUNDO BARRIDO;20210911;CEGROUP.BARRIDO2
2541793;INVESTIGACION;SEGUNDO BARRIDO;20210929;CEGROUP.BARRIDO2
4720299;INVESTIGACION;SEGUNDO BARRIDO;20211017;CEGROUP.BARRIDO2
449198;INVESTIGACION;SEGUNDO BARRIDO;20210916;CEGROUP.BARRIDO2
4358878;INVESTIGACION;SEGUNDO BARRIDO;20210726;CEGROUP.BARRIDO2
4718979;RENUENTE;NO CONTESTA;20220203;CEGROUP.RENUENTES
3670483;RENUENTE;NO CONTESTA;20220129;CEGROUP.RENUENTES
3516254;INVESTIGACION;SEGUNDO BARRIDO;20211025;CEGROUP.BARRIDO2
3276972;INVESTIGACION;SEGUNDO BARRIDO;20210715;CEGROUP.BARRIDO2
2312297;INVESTIGACION;SEGUNDO BARRIDO;20210714;CEGROUP.BARRIDO2
4708994;INVESTIGACION;SEGUNDO BARRIDO;20220125;CEGROUP.BARRIDO2
4546831;RENUENTE;MENSAJE EXTERNO;20220127;CEGROUP.RENUENTES
2214617;INVESTIGACION;PRIMER BARRIDO;20220126;CEGROUP.BARRIDO1
167901;INVESTIGACION;SEGUNDO BARRIDO;20210522;CEGROUP.BARRIDO2
4743034;INVESTIGACION;SEGUNDO BARRIDO;20211017;CEGROUP.BARRIDO2
3071755;RENUENTE;NO CONTESTA;20220209;CEGROUP.RENUENTES
4397199;INVESTIGACION;SEGUNDO BARRIDO;20210911;CEGROUP.BARRIDO2
163727;INVESTIGACION;SEGUNDO BARRIDO;20210916;CEGROUP.BARRIDO2
4638214;RENUENTE;MENSAJE EXTERNO;20220129;CEGROUP.RENUENTES
5060631;INVESTIGACION;PRIMER BARRIDO;20211001;CEGROUP.BARRIDO1
4789439;INVESTIGACION;SEGUNDO BARRIDO;20211017;CEGROUP.BARRIDO2
3952263;INVESTIGACION;SEGUNDO BARRIDO;20210513;CEGROUP.BARRIDO2
3455974;RENUENTE;NO CONTESTA;20220119;CEGROUP.RENUENTES
4884492;ACUERDO;CUOTAS PARCIALES;20220209;ALEXIS.CONTRERAS
2503768;RENUENTE;SIN INTENSION DE PAGO;20220125;CEGROUP.RENUENTES
1775630;INVESTIGACION;PRIMER BARRIDO;20211023;CEGROUP.BARRIDO1
219093;INVESTIGACION;SEGUNDO BARRIDO;20210522;CEGROUP.BARRIDO2
4034740;RENUENTE;INTENSION DE PAGO;20220129;CEGROUP.RENUENTES
